district,poi_category,poi_type,name,rating,monthly_visitors,is_chain,opening_year
碑林区,文化设施,文化馆,西安碑林区文化馆3,3.9,13093,False,2019
碑林区,文化设施,文化馆,西安碑林区文化馆4,4.1,16296,False,2007
碑林区,体育设施,体育场馆,西安碑林区体育场馆1,4.3,15979,False,2011
碑林区,体育设施,体育场馆,西安碑林区体育场馆2,3.3,19580,False,2014
碑林区,体育设施,健身中心,西安碑林区健身中心1,3.1,15086,True,2008
碑林区,体育设施,健身中心,西安碑林区健身中心2,3.3,17255,True,2007
碑林区,体育设施,健身中心,西安碑林区健身中心3,4.2,23999,False,2000
碑林区,体育设施,健身中心,西安碑林区健身中心4,3.9,12553,False,2012
碑林区,体育设施,健身中心,西安碑林区健身中心5,4.2,19246,True,2009
莲湖区,购物中心,中级,西安莲湖区中级1,3.8,24438,False,2000
莲湖区,购物中心,中级,西安莲湖区中级2,4.4,25839,False,2012
莲湖区,购物中心,中级,西安莲湖区中级3,3.8,30551,True,2007
莲湖区,购物中心,中级,西安莲湖区中级4,3.8,31925,False,2009
莲湖区,购物中心,中级,西安莲湖区中级5,3.7,39577,False,2021
莲湖区,购物中心,中级,西安莲湖区中级6,4.3,35820,False,2022
莲湖区,购物中心,中级,西安莲湖区中级7,4.1,15217,False,2007
莲湖区,购物中心,中级,西安莲湖区中级8,4.0,31648,False,2000
莲湖区,购物中心,中级,西安莲湖区中级9,4.1,33490,True,2016
莲湖区,购物中心,中级,西安莲湖区中级10,3.9,28025,True,2023
莲湖区,购物中心,中级,西安莲湖区中级11,4.4,42311,True,2009
莲湖区,购物中心,中级,西安莲湖区中级12,4.2,35593,True,2009
莲湖区,购物中心,中级,西安莲湖区中级13,3.6,29055,False,2014
莲湖区,购物中心,中级,西安莲湖区中级14,4.4,21394,True,2006
莲湖区,购物中心,普通,西安莲湖区普通1,3.6,15785,False,2005
莲湖区,购物中心,普通,西安莲湖区普通2,3.9,14242,True,2007
莲湖区,购物中心,普通,西安莲湖区普通3,3.6,15938,False,2020
莲湖区,购物中心,普通,西安莲湖区普通4,3.6,20706,False,2022
莲湖区,购物中心,普通,西安莲湖区普通5,3.0,18472,False,2007
莲湖区,购物中心,普通,西安莲湖区普通6,3.1,13017,True,2018
莲湖区,购物中心,普通,西安莲湖区普通7,3.6,6270,False,2021
莲湖区,购物中心,普通,西安莲湖区普通8,3.2,1000,False,2020
莲湖区,购物中心,普通,西安莲湖区普通9,3.4,22176,False,2016
莲湖区,购物中心,普通,西安莲湖区普通10,3.2,9067,True,2014
莲湖区,购物中心,普通,西安莲湖区普通11,3.2,25219,True,2016
莲湖区,购物中心,普通,西安莲湖区普通12,3.3,11679,True,2014
莲湖区,购物中心,普通,西安莲湖区普通13,3.5,20045,True,2007
莲湖区,购物中心,普通,西安莲湖区普通14,3.7,23496,False,2017
莲湖区,购物中心,普通,西安莲湖区普通15,4.0,14116,True,2015
莲湖区,购物中心,普通,西安莲湖区普通16,3.9,19978,False,2001
莲湖区,购物中心,普通,西安莲湖区普通17,3.0,20737,False,2009
莲湖区,购物中心,普通,西安莲湖区普通18,3.4,17380,False,2015
莲湖区,购物中心,普通,西安莲湖区普通19,3.9,13440,False,2009
莲湖区,购物中心,普通,西安莲湖区普通20,3.4,14809,False,2022
莲湖区,购物中心,普通,西安莲湖区普通21,3.9,6211,True,2010
莲湖区,购物中心,普通,西安莲湖区普通22,3.1,19119,True,2017
莲湖区,购物中心,普通,西安莲湖区普通23,3.9,13794,True,2005
莲湖区,购物中心,普通,西安莲湖区普通24,4.1,19777,False,2009
莲湖区,购物中心,普通,西安莲湖区普通25,3.4,13211,False,2000
莲湖区,购物中心,普通,西安莲湖区普通26,3.5,22832,False,2021
莲湖区,购物中心,普通,西安莲湖区普通27,3.0,17698,False,2023
莲湖区,购物中心,普通,西安莲湖区普通28,3.2,17612,True,2005
莲湖区,购物中心,普通,西安莲湖区普通29,3.9,16811,False,2006
莲湖区,购物中心,普通,西安莲湖区普通30,3.1,13821,True,2008
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅1,4.0,31138,True,2006
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅2,3.7,27652,False,2000
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅3,3.8,30789,False,2012
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅4,4.4,27107,True,2002
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅5,4.1,27966,False,2012
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅6,4.2,31321,False,2022
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅7,4.1,29400,False,2009
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅8,4.2,16763,False,2022
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅9,4.1,35579,False,2019
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅10,4.4,35746,False,2019
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅11,3.8,19122,False,2007
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅12,4.5,29480,False,2020
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅13,3.8,16986,True,2012
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅14,4.2,39274,False,2009
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅15,4.4,22412,False,2017
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅16,3.9,20634,True,2010
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅17,3.7,22466,False,2007
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅18,3.6,25451,False,2014
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅19,4.2,31310,False,2010
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅20,3.7,30595,True,2016
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅21,3.7,30473,True,2017
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅22,4.1,33640,True,2011
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅23,3.6,33697,True,2021
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅24,3.9,20575,False,2001
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅25,3.6,33243,False,2020
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅26,4.3,14552,False,2011
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅27,3.5,29664,True,2009
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅28,3.9,38894,True,2007
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅29,4.3,29668,True,2023
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅30,3.7,44004,True,2012
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅31,4.0,22773,False,2001
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅32,4.1,43087,True,2006
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅33,4.3,27718,False,2005
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅34,4.2,28135,True,2016
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅35,4.4,33649,True,2003
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅36,4.1,33346,True,2016
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅37,3.8,28549,True,2013
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅38,3.8,31372,True,2005
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅39,3.8,31939,False,2000
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅40,3.5,29990,True,2017
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅41,4.4,17531,False,2013
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅42,4.0,21078,False,2010
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅43,3.8,12742,False,2012
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅44,4.4,26678,True,2019
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅45,3.6,25304,False,2012
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅46,3.5,19622,True,2003
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅47,4.0,32954,False,2007
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅48,3.6,9990,True,2004
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅49,3.9,21912,False,2020
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅50,4.2,26166,True,2021
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅51,3.6,42914,True,2015
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅52,4.0,32471,True,2010
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅53,3.9,11312,True,2007
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅54,3.6,30241,True,2006
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅55,3.6,23109,False,2001
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅56,4.5,32128,True,2010
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅57,4.1,33607,True,2017
莲湖区,餐饮,中档餐厅,西安莲湖区中档餐厅58,3.6,46322,True,2018
莲湖区,餐饮,快餐店,西安莲湖区快餐店1,4.1,26219,True,2008
莲湖区,餐饮,快餐店,西安莲湖区快餐店2,3.9,18633,True,2016
莲湖区,餐饮,快餐店,西安莲湖区快餐店3,3.8,11347,True,2003
莲湖区,餐饮,快餐店,西安莲湖区快餐店4,3.5,12414,False,2014
莲湖区,餐饮,快餐店,西安莲湖区快餐店5,4.0,19998,True,2013
莲湖区,餐饮,快餐店,西安莲湖区快餐店6,4.2,20918,False,2012
莲湖区,餐饮,快餐店,西安莲湖区快餐店7,3.7,17800,True,2010
莲湖区,餐饮,快餐店,西安莲湖区快餐店8,3.8,16923,True,2017
莲湖区,餐饮,快餐店,西安莲湖区快餐店9,3.6,17914,False,2017
莲湖区,餐饮,快餐店,西安莲湖区快餐店10,4.0,18494,True,2007
莲湖区,餐饮,快餐店,西安莲湖区快餐店11,3.4,7874,True,2003
莲湖区,餐饮,快餐店,西安莲湖区快餐店12,3.0,20321,True,2006
莲湖区,餐饮,快餐店,西安莲湖区快餐店13,3.2,12590,True,2000
莲湖区,餐饮,快餐店,西安莲湖区快餐店14,3.2,20445,True,2020
莲湖区,餐饮,快餐店,西安莲湖区快餐店15,3.8,29178,True,2005
莲湖区,餐饮,快餐店,西安莲湖区快餐店16,3.1,15955,True,2016
莲湖区,餐饮,快餐店,西安莲湖区快餐店17,3.5,12091,True,2007
莲湖区,餐饮,快餐店,西安莲湖区快餐店18,3.8,14399,False,2002
莲湖区,餐饮,快餐店,西安莲湖区快餐店19,3.4,12113,False,2005
莲湖区,餐饮,快餐店,西安莲湖区快餐店20,3.3,19526,False,2012
莲湖区,餐饮,快餐店,西安莲湖区快餐店21,3.6,18344,False,2014
莲湖区,餐饮,快餐店,西安莲湖区快餐店22,3.1,18613,True,2019
莲湖区,餐饮,快餐店,西安莲湖区快餐店23,4.0,14827,True,2000
莲湖区,餐饮,快餐店,西安莲湖区快餐店24,4.2,26743,True,2018
莲湖区,餐饮,快餐店,西安莲湖区快餐店25,3.1,15706,True,2021
莲湖区,餐饮,快餐店,西安莲湖区快餐店26,3.6,14182,True,2000
莲湖区,餐饮,快餐店,西安莲湖区快餐店27,3.3,13458,False,2006
莲湖区,餐饮,快餐店,西安莲湖区快餐店28,3.2,20329,False,2006
莲湖区,餐饮,快餐店,西安莲湖区快餐店29,3.4,16792,True,2020
莲湖区,餐饮,快餐店,西安莲湖区快餐店30,4.1,9772,False,2013
莲湖区,餐饮,快餐店,西安莲湖区快餐店31,3.5,24679,False,2016
莲湖区,餐饮,快餐店,西安莲湖区快餐店32,4.2,19720,False,2015
莲湖区,餐饮,快餐店,西安莲湖区快餐店33,4.3,16030,False,2006
莲湖区,餐饮,快餐店,西安莲湖区快餐店34,3.3,15503,True,2003
莲湖区,餐饮,快餐店,西安莲湖区快餐店35,4.1,16962,False,2019
莲湖区,餐饮,快餐店,西安莲湖区快餐店36,3.0,9360,False,2017
莲湖区,餐饮,快餐店,西安莲湖区快餐店37,4.1,21973,False,2018
莲湖区,餐饮,快餐店,西安莲湖区快餐店38,3.9,18454,False,2008
莲湖区,餐饮,快餐店,西安莲湖区快餐店39,4.0,15244,False,2015
莲湖区,餐饮,快餐店,西安莲湖区快餐店40,4.2,10348,True,2007
莲湖区,餐饮,快餐店,西安莲湖区快餐店41,3.1,16431,True,2019
莲湖区,餐饮,快餐店,西安莲湖区快餐店42,3.3,13908,True,2023
莲湖区,餐饮,快餐店,西安莲湖区快餐店43,3.7,21001,False,2016
莲湖区,餐饮,快餐店,西安莲湖区快餐店44,3.9,21524,True,2016
莲湖区,餐饮,快餐店,西安莲湖区快餐店45,3.0,18566,True,2003
莲湖区,餐饮,快餐店,西安莲湖区快餐店46,3.3,16908,False,2019
莲湖区,餐饮,快餐店,西安莲湖区快餐店47,3.6,6727,False,2012
莲湖区,餐饮,快餐店,西安莲湖区快餐店48,4.1,18787,False,2011
莲湖区,餐饮,快餐店,西安莲湖区快餐店49,3.1,24356,False,2011
莲湖区,餐饮,快餐店,西安莲湖区快餐店50,4.3,14195,False,2021
莲湖区,餐饮,快餐店,西安莲湖区快餐店51,3.6,26076,True,2014
莲湖区,餐饮,快餐店,西安莲湖区快餐店52,3.6,8961,True,2022
莲湖区,餐饮,快餐店,西安莲湖区快餐店53,3.6,5323,True,2022
莲湖区,餐饮,快餐店,西安莲湖区快餐店54,3.2,23331,True,2016
莲湖区,餐饮,快餐店,西安莲湖区快餐店55,3.3,19970,False,2020
莲湖区,教育,中小学,西安莲湖区中小学1,3.8,43695,False,2023
莲湖区,教育,中小学,西安莲湖区中小学2,4.3,36163,True,2014
莲湖区,教育,中小学,西安莲湖区中小学3,3.6,33331,False,2018
莲湖区,教育,中小学,西安莲湖区中小学4,3.6,23049,True,2013
莲湖区,教育,中小学,西安莲湖区中小学5,4.3,37629,False,2020
莲湖区,教育,中小学,西安莲湖区中小学6,3.9,31910,False,2019
莲湖区,教育,中小学,西安莲湖区中小学7,4.0,29916,True,2004
莲湖区,教育,中小学,西安莲湖区中小学8,4.3,40875,True,2006
莲湖区,教育,中小学,西安莲湖区中小学9,3.6,37074,True,2002
莲湖区,教育,中小学,西安莲湖区中小学10,4.5,30027,False,2006
莲湖区,教育,中小学,西安莲湖区中小学11,3.7,45164,True,2014
莲湖区,教育,培训机构,西安莲湖区培训机构1,3.1,15903,True,2022
莲湖区,教育,培训机构,西安莲湖区培训机构2,3.4,7960,False,2015
莲湖区,教育,培训机构,西安莲湖区培训机构3,4.0,10218,False,2019
莲湖区,教育,培训机构,西安莲湖区培训机构4,4.1,17229,False,2001
莲湖区,教育,培训机构,西安莲湖区培训机构5,4.0,16348,True,2018
莲湖区,教育,培训机构,西安莲湖区培训机构6,3.9,5705,True,2010
莲湖区,教育,培训机构,西安莲湖区培训机构7,3.5,14373,True,2007
莲湖区,教育,培训机构,西安莲湖区培训机构8,4.3,22559,True,2009
莲湖区,教育,培训机构,西安莲湖区培训机构9,4.2,21460,False,2017
莲湖区,教育,培训机构,西安莲湖区培训机构10,3.5,8668,True,2014
莲湖区,教育,培训机构,西安莲湖区培训机构11,3.2,21968,False,2001
莲湖区,教育,培训机构,西安莲湖区培训机构12,3.6,8337,False,2007
莲湖区,教育,培训机构,西安莲湖区培训机构13,3.7,7734,False,2003
莲湖区,教育,培训机构,西安莲湖区培训机构14,3.4,19044,True,2021
莲湖区,教育,培训机构,西安莲湖区培训机构15,3.0,19890,False,2022
莲湖区,教育,培训机构,西安莲湖区培训机构16,4.3,15442,True,2019
莲湖区,教育,培训机构,西安莲湖区培训机构17,4.0,17011,True,2002
莲湖区,教育,培训机构,西安莲湖区培训机构18,4.2,15019,False,2023
莲湖区,教育,培训机构,西安莲湖区培训机构19,3.5,2474,True,2011
莲湖区,教育,培训机构,西安莲湖区培训机构20,3.2,16581,False,2016
莲湖区,教育,培训机构,西安莲湖区培训机构21,3.1,14803,False,2008
莲湖区,教育,培训机构,西安莲湖区培训机构22,3.4,14642,False,2002
莲湖区,教育,培训机构,西安莲湖区培训机构23,3.1,4195,False,2010
莲湖区,教育,培训机构,西安莲湖区培训机构24,3.7,15248,False,2016
莲湖区,教育,培训机构,西安莲湖区培训机构25,3.1,12168,False,2013
莲湖区,教育,培训机构,西安莲湖区培训机构26,4.1,13086,True,2017
莲湖区,教育,培训机构,西安莲湖区培训机构27,3.8,12264,True,2008
莲湖区,教育,培训机构,西安莲湖区培训机构28,4.2,15610,False,2023
莲湖区,教育,培训机构,西安莲湖区培训机构29,3.9,9776,True,2014
莲湖区,教育,培训机构,西安莲湖区培训机构30,4.2,19446,False,2005
莲湖区,教育,培训机构,西安莲湖区培训机构31,3.9,8502,True,2006
莲湖区,教育,培训机构,西安莲湖区培训机构32,4.0,19372,True,2019
莲湖区,教育,培训机构,西安莲湖区培训机构33,4.2,19777,True,2016
莲湖区,教育,培训机构,西安莲湖区培训机构34,3.6,21361,False,2023
莲湖区,教育,培训机构,西安莲湖区培训机构35,3.9,17040,False,2022
莲湖区,教育,培训机构,西安莲湖区培训机构36,3.2,20200,True,2021
莲湖区,教育,培训机构,西安莲湖区培训机构37,4.2,11803,False,2011
莲湖区,教育,培训机构,西安莲湖区培训机构38,3.7,8935,True,2006
莲湖区,教育,培训机构,西安莲湖区培训机构39,3.5,17039,True,2010
莲湖区,教育,培训机构,西安莲湖区培训机构40,3.4,5981,False,2015
莲湖区,教育,培训机构,西安莲湖区培训机构41,3.6,8901,False,2021
莲湖区,教育,培训机构,西安莲湖区培训机构42,3.6,9455,False,2009
莲湖区,教育,培训机构,西安莲湖区培训机构43,3.5,18399,True,2018
莲湖区,教育,培训机构,西安莲湖区培训机构44,3.2,8343,True,2012
莲湖区,教育,培训机构,西安莲湖区培训机构45,3.6,1826,True,2012
莲湖区,教育,培训机构,西安莲湖区培训机构46,3.0,19575,False,2001
莲湖区,教育,培训机构,西安莲湖区培训机构47,3.6,12002,False,2014
莲湖区,教育,培训机构,西安莲湖区培训机构48,3.6,10627,False,2000
莲湖区,教育,培训机构,西安莲湖区培训机构49,3.1,14012,True,2002
莲湖区,教育,培训机构,西安莲湖区培训机构50,3.8,15686,False,2001
莲湖区,教育,培训机构,西安莲湖区培训机构51,3.6,21404,False,2002
莲湖区,教育,培训机构,西安莲湖区培训机构52,3.4,8674,True,2008
莲湖区,教育,培训机构,西安莲湖区培训机构53,3.9,17949,True,2013
莲湖区,教育,培训机构,西安莲湖区培训机构54,3.8,14114,True,2022
莲湖区,医疗,普通医院,西安莲湖区普通医院1,3.7,24361,True,2008
莲湖区,医疗,普通医院,西安莲湖区普通医院2,3.9,7989,True,2000
莲湖区,医疗,普通医院,西安莲湖区普通医院3,3.9,14214,False,2012
莲湖区,医疗,普通医院,西安莲湖区普通医院4,4.0,11074,False,2017
莲湖区,医疗,诊所,西安莲湖区诊所1,4.1,15040,False,2022
莲湖区,医疗,诊所,西安莲湖区诊所2,4.3,10986,True,2021
莲湖区,医疗,诊所,西安莲湖区诊所3,4.1,14265,True,2004
莲湖区,医疗,诊所,西安莲湖区诊所4,4.2,13900,True,2020
莲湖区,医疗,诊所,西安莲湖区诊所5,3.7,12364,False,2018
莲湖区,医疗,诊所,西安莲湖区诊所6,3.8,17776,True,2010
莲湖区,医疗,诊所,西安莲湖区诊所7,3.8,21055,True,2014
莲湖区,医疗,诊所,西安莲湖区诊所8,4.2,11823,False,2008
莲湖区,医疗,诊所,西安莲湖区诊所9,3.7,20205,False,2018
莲湖区,医疗,诊所,西安莲湖区诊所10,3.8,16200,True,2009
莲湖区,医疗,诊所,西安莲湖区诊所11,3.6,13606,False,2021
莲湖区,医疗,诊所,西安莲湖区诊所12,3.4,13873,True,2002
莲湖区,医疗,诊所,西安莲湖区诊所13,4.1,10349,True,2004
莲湖区,医疗,诊所,西安莲湖区诊所14,3.7,15005,False,2007
莲湖区,医疗,诊所,西安莲湖区诊所15,4.3,15969,True,2017
莲湖区,医疗,诊所,西安莲湖区诊所16,3.3,15077,True,2017
莲湖区,医疗,诊所,西安莲湖区诊所17,3.3,13193,True,2011
莲湖区,医疗,诊所,西安莲湖区诊所18,4.1,9370,True,2013
莲湖区,医疗,诊所,西安莲湖区诊所19,3.9,14833,True,2005
莲湖区,医疗,诊所,西安莲湖区诊所20,3.2,19693,False,2020
莲湖区,医疗,诊所,西安莲湖区诊所21,3.5,12544,True,2000
莲湖区,医疗,诊所,西安莲湖区诊所22,4.2,20500,False,2018
莲湖区,医疗,诊所,西安莲湖区诊所23,3.1,14728,False,2019
莲湖区,医疗,诊所,西安莲湖区诊所24,3.5,13808,False,2003
莲湖区,医疗,诊所,西安莲湖区诊所25,3.5,12363,True,2006
莲湖区,医疗,诊所,西安莲湖区诊所26,4.2,13034,True,2003
莲湖区,医疗,诊所,西安莲湖区诊所27,4.2,10803,True,2023
莲湖区,医疗,诊所,西安莲湖区诊所28,3.4,7669,True,2009
莲湖区,文化设施,博物馆,西安莲湖区博物馆1,4.1,13874,True,2011
莲湖区,文化设施,博物馆,西安莲湖区博物馆2,4.0,6955,True,2018
莲湖区,文化设施,图书馆,西安莲湖区图书馆1,3.6,16635,True,2018
莲湖区,文化设施,文化馆,西安莲湖区文化馆1,3.5,13915,False,2012
莲湖区,文化设施,文化馆,西安莲湖区文化馆2,3.3,11665,False,2010
莲湖区,体育设施,体育场馆,西安莲湖区体育场馆1,3.8,18332,True,2013
莲湖区,体育设施,体育场馆,西安莲湖区体育场馆2,3.8,7150,True,2021
莲湖区,体育设施,健身中心,西安莲湖区健身中心1,3.9,14587,False,2005
莲湖区,体育设施,健身中心,西安莲湖区健身中心2,3.7,10825,False,2009
莲湖区,体育设施,健身中心,西安莲湖区健身中心3,4.1,15084,False,2013
莲湖区,体育设施,健身中心,西安莲湖区健身中心4,3.0,18772,False,2002
莲湖区,体育设施,健身中心,西安莲湖区健身中心5,3.8,11630,False,2023
莲湖区,体育设施,健身中心,西安莲湖区健身中心6,3.5,9613,True,2007
莲湖区,体育设施,健身中心,西安莲湖区健身中心7,3.3,18282,False,2011
莲湖区,体育设施,健身中心,西安莲湖区健身中心8,4.1,20273,False,2011
莲湖区,体育设施,健身中心,西安莲湖区健身中心9,3.6,8413,True,2015
莲湖区,体育设施,健身中心,西安莲湖区健身中心10,4.3,22892,False,2005
莲湖区,体育设施,健身中心,西安莲湖区健身中心11,3.5,15015,True,2004
莲湖区,体育设施,健身中心,西安莲湖区健身中心12,4.0,20402,False,2013
雁塔区,购物中心,高级,西安雁塔区高级1,5.0,57155,False,2001
雁塔区,购物中心,高级,西安雁塔区高级2,4.2,43606,True,2019
雁塔区,购物中心,高级,西安雁塔区高级3,4.2,49304,False,2014
雁塔区,购物中心,高级,西安雁塔区高级4,4.2,46022,True,2002
雁塔区,购物中心,高级,西安雁塔区高级5,4.0,41899,False,2007
雁塔区,购物中心,高级,西安雁塔区高级6,4.9,66289,True,2001
雁塔区,购物中心,高级,西安雁塔区高级7,4.5,40179,True,2016
雁塔区,购物中心,中级,西安雁塔区中级1,4.2,41543,False,2006
雁塔区,购物中心,中级,西安雁塔区中级2,4.1,26415,True,2015
雁塔区,购物中心,中级,西安雁塔区中级3,4.0,32306,True,2000
雁塔区,购物中心,中级,西安雁塔区中级4,3.6,29642,True,2009
雁塔区,购物中心,中级,西安雁塔区中级5,4.0,34737,False,2023
雁塔区,购物中心,中级,西安雁塔区中级6,4.0,34506,False,2013
雁塔区,购物中心,中级,西安雁塔区中级7,3.5,18764,True,2007
雁塔区,购物中心,普通,西安雁塔区普通1,4.2,16634,False,2004
雁塔区,购物中心,普通,西安雁塔区普通2,3.2,20094,True,2002
雁塔区,购物中心,普通,西安雁塔区普通3,3.9,6458,True,2012
雁塔区,购物中心,普通,西安雁塔区普通4,4.3,12961,False,2022
雁塔区,购物中心,普通,西安雁塔区普通5,3.6,15512,False,2017
雁塔区,购物中心,普通,西安雁塔区普通6,4.0,4769,False,2015
雁塔区,购物中心,普通,西安雁塔区普通7,4.0,16191,False,2000
雁塔区,购物中心,普通,西安雁塔区普通8,3.4,18701,False,2022
雁塔区,购物中心,普通,西安雁塔区普通9,3.8,11390,False,2011
雁塔区,购物中心,普通,西安雁塔区普通10,3.4,16721,False,2007
雁塔区,购物中心,普通,西安雁塔区普通11,4.3,17109,False,2009
雁塔区,购物中心,普通,西安雁塔区普通12,3.7,10050,False,2009
雁塔区,购物中心,普通,西安雁塔区普通13,4.3,16904,False,2021
雁塔区,购物中心,普通,西安雁塔区普通14,4.0,19954,False,2008
雁塔区,购物中心,普通,西安雁塔区普通15,4.0,17070,False,2012
雁塔区,购物中心,普通,西安雁塔区普通16,3.6,11984,True,2011
雁塔区,购物中心,普通,西安雁塔区普通17,3.9,19001,False,2023
雁塔区,餐饮,高档餐厅,西安雁塔区高档餐厅1,4.1,53397,False,2018
雁塔区,餐饮,高档餐厅,西安雁塔区高档餐厅2,4.3,57526,True,2001
雁塔区,餐饮,高档餐厅,西安雁塔区高档餐厅3,4.4,44977,False,2020
雁塔区,餐饮,高档餐厅,西安雁塔区高档餐厅4,4.5,53505,False,2013
雁塔区,餐饮,高档餐厅,西安雁塔区高档餐厅5,4.1,39343,True,2020
雁塔区,餐饮,高档餐厅,西安雁塔区高档餐厅6,4.7,37843,False,2010
雁塔区,餐饮,高档餐厅,西安雁塔区高档餐厅7,4.8,41646,False,2013
雁塔区,餐饮,高档餐厅,西安雁塔区高档餐厅8,4.7,38157,True,2016
雁塔区,餐饮,高档餐厅,西安雁塔区高档餐厅9,4.0,61640,False,2011
雁塔区,餐饮,高档餐厅,西安雁塔区高档餐厅10,4.8,46971,True,2022
雁塔区,餐饮,高档餐厅,西安雁塔区高档餐厅11,4.7,53166,True,2022
雁塔区,餐饮,高档餐厅,西安雁塔区高档餐厅12,4.0,62295,False,2009
雁塔区,餐饮,高档餐厅,西安雁塔区高档餐厅13,4.8,46358,False,2008
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅1,3.9,32137,True,2010
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅2,3.9,47173,False,2004
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅3,3.7,18429,False,2020
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅4,3.6,23739,True,2009
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅5,3.6,34555,True,2021
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅6,4.3,24162,False,2018
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅7,3.5,24132,True,2018
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅8,3.5,25238,False,2003
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅9,3.8,24810,False,2021
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅10,4.1,33139,True,2003
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅11,3.8,29691,False,2005
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅12,4.3,43132,False,2009
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅13,3.8,29155,False,2012
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅14,4.4,28907,False,2002
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅15,4.1,15304,False,2002
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅16,3.6,35546,False,2006
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅17,3.5,19565,True,2017
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅18,4.3,19419,True,2008
雁塔区,餐饮,中档餐厅,西安雁塔区中档餐厅19,4.0,43591,True,2009
